Elevation,Aspect,Slope,pitagoras,Horizontal_Distance_To_Roadways,Wilderness_Area_Type,Soil_Type,Cover_Type
2320,229,20.0,384.4801685392889,999.0,Wilderness_Area4,Soil_Type3,4
2319,160,22.0,371.3717813727909,979.0,Wilderness_Area4,Soil_Type6,4
2311,135,32.0,345.3881874065759,960.0,Wilderness_Area4,Soil_Type3,4
2220,125,32.0,224.32119828495925,890.0,Wilderness_Area4,Soil_Type3,4
2203,128,32.0,196.72569735548024,875.0,Wilderness_Area4,Soil_Type3,4
2188,129,31.0,173.90802166662698,860.0,Wilderness_Area4,Soil_Type3,4
2164,128,28.0,125.53883861180172,832.0,Wilderness_Area4,Soil_Type3,4
2126,133,31.0,91.92388155425118,797.0,Wilderness_Area4,Soil_Type3,4
2112,135,28.0,71.5122367151245,787.0,Wilderness_Area4,Soil_Type3,4
2103,126,24.0,44.94441010848846,779.0,Wilderness_Area4,Soil_Type3,4
2080,62,8.0,0.0,765.0,Wilderness_Area4,Soil_Type4,4
2289,36,32.0,230.7552816296953,782.0,Wilderness_Area4,Soil_Type6,3
2257,102,16.0,0.0,1050.0,Wilderness_Area4,Soil_Type6,4
2250,72,17.0,0.0,1020.0,Wilderness_Area4,Soil_Type6,4
1997,45,25.0,0.0,150.0,Wilderness_Area4,Soil_Type14,4
3224,223,8.0,85.05292469985967,3912.0,Wilderness_Area1,Soil_Type23,7
2915,36,8.0,631.761030770338,1379.0,Wilderness_Area3,Soil_Type32,2
2884,233,2.0,428.7143571190496,2045.0,Wilderness_Area3,Soil_Type31,5
2946,261,11.0,547.1791297189615,1670.0,Wilderness_Area3,Soil_Type31,2
2895,183,14.0,85.70880934886448,247.0,Wilderness_Area3,Soil_Type33,5
2861,190,23.0,91.78235124467012,474.0,Wilderness_Area3,Soil_Type13,5
2155,347,9.0,30.14962686336267,942.0,Wilderness_Area4,Soil_Type14,4
2231,333,32.0,208.1465829649865,934.0,Wilderness_Area4,Soil_Type10,3
2247,331,17.0,275.3633962602873,808.0,Wilderness_Area4,Soil_Type10,3
2324,354,13.0,449.4374261229254,696.0,Wilderness_Area4,Soil_Type6,3
2107,130,19.0,30.14962686336267,1350.0,Wilderness_Area4,Soil_Type1,4
2111,321,17.0,30.805843601498726,1351.0,Wilderness_Area4,Soil_Type17,4
2107,23,22.0,30.59411708155671,1355.0,Wilderness_Area4,Soil_Type17,4
2104,328,13.0,0.0,1358.0,Wilderness_Area4,Soil_Type17,4
2096,338,8.0,0.0,1377.0,Wilderness_Area4,Soil_Type17,4
2324,274,21.0,511.4186152263134,1473.0,Wilderness_Area4,Soil_Type10,3
2335,68,8.0,560.8359831537202,1423.0,Wilderness_Area4,Soil_Type2,4
2327,96,19.0,517.0541557709405,1398.0,Wilderness_Area4,Soil_Type2,4
2315,102,23.0,499.44168828803225,1374.0,Wilderness_Area4,Soil_Type2,4
2291,157,10.0,470.00425529988553,1326.0,Wilderness_Area4,Soil_Type2,4
2298,240,18.0,457.0175051351972,1302.0,Wilderness_Area4,Soil_Type2,4
2341,231,26.0,432.560978360277,1233.0,Wilderness_Area4,Soil_Type6,4
2322,127,32.0,420.9322985944414,1167.0,Wilderness_Area4,Soil_Type3,4
2289,125,29.0,436.01834823777773,1124.0,Wilderness_Area4,Soil_Type3,4
2277,143,22.0,411.13014970931044,1103.0,Wilderness_Area4,Soil_Type3,4
2275,197,18.0,392.8689348879598,1082.0,Wilderness_Area4,Soil_Type3,4
2284,229,24.0,376.5859795584536,1062.0,Wilderness_Area4,Soil_Type3,4
2296,234,29.0,364.33089355694227,1041.0,Wilderness_Area4,Soil_Type3,4
2311,208,23.0,355.6416735985815,1022.0,Wilderness_Area4,Soil_Type3,4
2308,150,27.0,343.6771741038383,1003.0,Wilderness_Area4,Soil_Type3,4
2293,131,32.0,322.8374203836972,984.0,Wilderness_Area4,Soil_Type3,4
2207,125,32.0,195.2331938989884,916.0,Wilderness_Area4,Soil_Type3,4
2191,127,32.0,173.4041521994211,900.0,Wilderness_Area4,Soil_Type3,4
2164,136,30.0,125.53883861180172,872.0,Wilderness_Area4,Soil_Type3,4
2126,137,32.0,65.39113089708727,836.0,Wilderness_Area4,Soil_Type3,4
2094,136,14.0,30.805843601498726,808.0,Wilderness_Area4,Soil_Type3,4
2087,79,10.0,0.0,800.0,Wilderness_Area4,Soil_Type3,4
2146,273,27.0,116.24543001770004,780.0,Wilderness_Area4,Soil_Type10,3
2282,319,28.0,322.5523213371747,816.0,Wilderness_Area4,Soil_Type10,3
2283,8,32.0,217.4488445588985,741.0,Wilderness_Area4,Soil_Type10,3
2323,334,15.0,321.51205265121865,932.0,Wilderness_Area4,Soil_Type6,3
2272,95,18.0,31.32091952673165,1110.0,Wilderness_Area4,Soil_Type6,4
2263,68,13.0,0.0,1080.0,Wilderness_Area4,Soil_Type6,4
2261,31,15.0,0.0,1050.0,Wilderness_Area4,Soil_Type6,6
2086,56,22.0,0.0,570.0,Wilderness_Area4,Soil_Type6,4
2073,76,21.0,0.0,540.0,Wilderness_Area4,Soil_Type14,4
2015,93,12.0,0.0,330.0,Wilderness_Area4,Soil_Type14,4
1995,52,22.0,0.0,120.0,Wilderness_Area4,Soil_Type14,4
2872,214,17.0,339.09585665413255,2213.0,Wilderness_Area3,Soil_Type31,5
2879,198,6.0,382.6878623630491,2154.0,Wilderness_Area3,Soil_Type31,5
2888,173,10.0,42.190046219457976,212.0,Wilderness_Area3,Soil_Type32,5
2873,152,14.0,86.88498144098322,283.0,Wilderness_Area3,Soil_Type33,5
2866,146,14.0,61.0,319.0,Wilderness_Area3,Soil_Type33,5
2859,165,16.0,60.13318551349163,361.0,Wilderness_Area3,Soil_Type13,5
2851,179,28.0,63.56886030125127,510.0,Wilderness_Area3,Soil_Type13,5
2848,170,32.0,88.60022573334675,564.0,Wilderness_Area3,Soil_Type13,5
2842,167,30.0,94.86832980505137,618.0,Wilderness_Area3,Soil_Type13,5
2825,136,32.0,92.89241088485109,674.0,Wilderness_Area3,Soil_Type13,5
2414,233,7.0,446.6956458261038,402.0,Wilderness_Area4,Soil_Type11,3
2317,1,9.0,402.1243588742169,720.0,Wilderness_Area4,Soil_Type6,3
2106,300,15.0,0.0,1320.0,Wilderness_Area4,Soil_Type17,4
2128,354,20.0,64.62197768561404,1323.0,Wilderness_Area4,Soil_Type10,3
2113,11,17.0,0.0,1328.0,Wilderness_Area4,Soil_Type17,4
2297,294,29.0,449.6276237065512,1476.0,Wilderness_Area4,Soil_Type10,3
2324,92,24.0,593.8905623092523,1416.0,Wilderness_Area4,Soil_Type2,4
2311,102,25.0,525.2751659844581,1392.0,Wilderness_Area4,Soil_Type2,4
2298,107,22.0,510.0156860332827,1368.0,Wilderness_Area4,Soil_Type2,4
2289,141,10.0,497.01609631882144,1345.0,Wilderness_Area4,Soil_Type2,4
2291,228,18.0,485.00412369380945,1321.0,Wilderness_Area4,Soil_Type2,4
2327,215,26.0,460.1847455098876,1253.0,Wilderness_Area4,Soil_Type6,4
2333,172,24.0,455.6720311803216,1231.0,Wilderness_Area4,Soil_Type6,4
2309,128,32.0,470.08297139973064,1188.0,Wilderness_Area4,Soil_Type3,4
2280,124,29.0,414.10264428037647,1146.0,Wilderness_Area4,Soil_Type3,4
2267,142,23.0,387.9239616213466,1124.0,Wilderness_Area4,Soil_Type3,4
2265,194,20.0,366.77104574925215,1104.0,Wilderness_Area4,Soil_Type3,4
2273,220,27.0,353.79372521287036,1084.0,Wilderness_Area4,Soil_Type3,4
2296,194,28.0,328.18439938546743,1045.0,Wilderness_Area4,Soil_Type3,4
2294,153,32.0,311.19125951735856,1026.0,Wilderness_Area4,Soil_Type3,4
2279,130,32.0,293.4620929523948,1008.0,Wilderness_Area4,Soil_Type3,4
2255,123,32.0,268.6037974415105,990.0,Wilderness_Area4,Soil_Type3,4
2234,121,32.0,234.61031520374377,973.0,Wilderness_Area4,Soil_Type3,4
2214,120,32.0,203.0615670184784,957.0,Wilderness_Area4,Soil_Type3,4
2180,125,32.0,144.53373308677806,927.0,Wilderness_Area4,Soil_Type3,4
2138,136,32.0,77.02596964660685,886.0,Wilderness_Area4,Soil_Type3,4
2124,137,32.0,48.373546489791295,875.0,Wilderness_Area4,Soil_Type3,4
2110,138,28.0,31.622776601683793,864.0,Wilderness_Area4,Soil_Type3,4
2100,127,19.0,30.0,854.0,Wilderness_Area4,Soil_Type3,4
2090,90,7.0,30.0,845.0,Wilderness_Area4,Soil_Type3,4
2091,355,10.0,0.0,837.0,Wilderness_Area4,Soil_Type3,4
2094,4,17.0,0.0,830.0,Wilderness_Area4,Soil_Type4,4
2094,9,17.0,0.0,824.0,Wilderness_Area4,Soil_Type4,4
2092,343,13.0,0.0,819.0,Wilderness_Area4,Soil_Type4,4
2275,294,31.0,163.47782724271815,865.0,Wilderness_Area4,Soil_Type6,6
2285,57,18.0,70.51950084905593,1124.0,Wilderness_Area4,Soil_Type6,4
2261,45,27.0,60.13318551349163,990.0,Wilderness_Area4,Soil_Type5,6
2233,63,31.0,85.28774824088158,930.0,Wilderness_Area4,Soil_Type5,6
2149,59,21.0,70.21395872616783,750.0,Wilderness_Area4,Soil_Type5,6
2097,53,26.0,30.14962686336267,570.0,Wilderness_Area4,Soil_Type5,6
2049,87,24.0,0.0,480.0,Wilderness_Area4,Soil_Type14,4
2016,352,10.0,0.0,330.0,Wilderness_Area4,Soil_Type14,4
3229,30,8.0,42.2965719651132,4057.0,Wilderness_Area1,Soil_Type39,7
3221,90,3.0,0.0,3967.0,Wilderness_Area1,Soil_Type23,7
3225,110,31.0,217.41205118392128,3010.0,Wilderness_Area1,Soil_Type29,1
3146,204,32.0,249.19470299346253,1994.0,Wilderness_Area1,Soil_Type29,1
2801,106,14.0,322.89471968429586,1761.0,Wilderness_Area3,Soil_Type31,5
2878,231,12.0,378.27238863020386,2060.0,Wilderness_Area3,Soil_Type31,5
2844,153,18.0,30.265491900843113,417.0,Wilderness_Area3,Soil_Type33,5
2829,167,29.0,60.29925372672534,552.0,Wilderness_Area3,Soil_Type13,5
2777,113,22.0,43.68065933568311,750.0,Wilderness_Area3,Soil_Type13,5
2328,155,5.0,400.47596681948346,182.0,Wilderness_Area4,Soil_Type4,3
2337,267,19.0,443.3892195351619,255.0,Wilderness_Area4,Soil_Type10,3
2264,310,15.0,336.3093813737583,845.0,Wilderness_Area4,Soil_Type10,3
2299,296,23.0,358.6153928653928,808.0,Wilderness_Area4,Soil_Type10,3
2330,35,8.0,375.2812278811718,760.0,Wilderness_Area4,Soil_Type6,3
2115,163,16.0,42.2965719651132,1293.0,Wilderness_Area4,Soil_Type1,4
2104,154,9.0,30.01666203960727,1290.0,Wilderness_Area4,Soil_Type17,4
2122,50,14.0,0.0,1299.0,Wilderness_Area4,Soil_Type17,4
2109,97,15.0,0.0,1307.0,Wilderness_Area4,Soil_Type1,4
2146,304,32.0,98.6154146165801,1332.0,Wilderness_Area4,Soil_Type10,3
2290,297,25.0,423.1087330698812,1436.0,Wilderness_Area4,Soil_Type10,3
2342,77,18.0,576.4694267695382,1458.0,Wilderness_Area4,Soil_Type2,4
2326,86,27.0,594.0791193098778,1434.0,Wilderness_Area4,Soil_Type2,4
2295,95,21.0,537.0009310978893,1387.0,Wilderness_Area4,Soil_Type2,4
2294,241,23.0,503.0,1318.0,Wilderness_Area4,Soil_Type6,4
2306,234,24.0,495.1454331809999,1296.0,Wilderness_Area4,Soil_Type6,4
2298,133,30.0,451.0798155537443,1209.0,Wilderness_Area4,Soil_Type3,4
2271,122,28.0,393.6762629369467,1167.0,Wilderness_Area4,Soil_Type3,4
2258,137,24.0,366.95095040073136,1146.0,Wilderness_Area4,Soil_Type3,4
2253,183,22.0,343.72227160892555,1126.0,Wilderness_Area4,Soil_Type3,4
2260,210,29.0,326.24224128705345,1106.0,Wilderness_Area4,Soil_Type3,4
2271,207,32.0,315.48375552474965,1087.0,Wilderness_Area4,Soil_Type3,4
2273,161,32.0,279.5800422061632,1050.0,Wilderness_Area4,Soil_Type3,4
2242,126,32.0,238.83467084994172,1015.0,Wilderness_Area4,Soil_Type3,4
2169,116,32.0,122.58874336577564,953.0,Wilderness_Area4,Soil_Type3,4
2153,123,32.0,94.81033698917012,939.0,Wilderness_Area4,Soil_Type3,4
2139,129,31.0,75.59100475585703,926.0,Wilderness_Area4,Soil_Type3,4
2100,352,23.0,0.0,874.0,Wilderness_Area4,Soil_Type4,4
2100,6,19.0,0.0,849.0,Wilderness_Area4,Soil_Type4,4
2336,18,32.0,302.71108337819413,832.0,Wilderness_Area4,Soil_Type6,3
2262,308,31.0,103.94229168149026,860.0,Wilderness_Area4,Soil_Type10,3
2324,313,21.0,238.94769302087852,924.0,Wilderness_Area4,Soil_Type5,6
2280,33,20.0,69.12307863514182,1020.0,Wilderness_Area4,Soil_Type5,6
2027,102,12.0,0.0,420.0,Wilderness_Area4,Soil_Type14,4
2021,343,13.0,0.0,360.0,Wilderness_Area4,Soil_Type14,4
2838,108,18.0,433.03579528717944,1679.0,Wilderness_Area3,Soil_Type13,5
2846,203,16.0,272.91940202191563,2230.0,Wilderness_Area3,Soil_Type33,5
2852,223,19.0,294.4978777512666,2200.0,Wilderness_Area3,Soil_Type31,5
2868,204,9.0,345.70073763299956,2083.0,Wilderness_Area3,Soil_Type31,5
2885,273,12.0,342.24260401066374,1965.0,Wilderness_Area3,Soil_Type31,2
2876,167,8.0,30.0,182.0,Wilderness_Area3,Soil_Type33,5
2843,130,8.0,0.0,350.0,Wilderness_Area3,Soil_Type33,5
2830,139,13.0,0.0,430.0,Wilderness_Area3,Soil_Type33,5
2807,146,24.0,30.4138126514911,626.0,Wilderness_Area3,Soil_Type13,5
2361,280,22.0,443.60004508566044,319.0,Wilderness_Area4,Soil_Type10,3
2158,351,11.0,0.0,981.0,Wilderness_Area4,Soil_Type14,4
2162,322,16.0,31.32091952673165,993.0,Wilderness_Area4,Soil_Type10,3
2302,336,31.0,321.90837205639747,984.0,Wilderness_Area4,Soil_Type10,3
2328,106,8.0,346.95388742598055,785.0,Wilderness_Area4,Soil_Type6,3
2326,108,8.0,350.1842372237791,782.0,Wilderness_Area4,Soil_Type2,3
2115,164,18.0,30.4138126514911,1273.0,Wilderness_Area4,Soil_Type1,4
2116,8,2.0,30.0,1266.0,Wilderness_Area4,Soil_Type1,4
2110,60,9.0,0.0,1261.0,Wilderness_Area4,Soil_Type17,4
2106,47,8.0,0.0,1260.0,Wilderness_Area4,Soil_Type17,4
2107,354,7.0,0.0,1260.0,Wilderness_Area4,Soil_Type17,4
2116,77,16.0,0.0,1273.0,Wilderness_Area4,Soil_Type17,4
2106,52,13.0,0.0,1277.0,Wilderness_Area4,Soil_Type17,4
2326,282,25.0,498.9078071147013,1437.0,Wilderness_Area4,Soil_Type10,3
2346,181,10.0,557.7131879380297,1466.0,Wilderness_Area4,Soil_Type2,4
2339,126,21.0,581.3948744184111,1476.0,Wilderness_Area4,Soil_Type2,4
2310,101,27.0,571.5811403466703,1429.0,Wilderness_Area4,Soil_Type2,4
2296,100,22.0,554.4483745129027,1406.0,Wilderness_Area4,Soil_Type2,4
2286,109,13.0,539.4070818964096,1383.0,Wilderness_Area4,Soil_Type2,4
2290,238,20.0,519.1425623082739,1338.0,Wilderness_Area4,Soil_Type2,4
2302,226,22.0,510.3920062069938,1316.0,Wilderness_Area4,Soil_Type6,4
2305,160,28.0,487.24737043928724,1273.0,Wilderness_Area4,Soil_Type3,4
2284,144,29.0,430.4880950734875,1230.0,Wilderness_Area4,Soil_Type3,4
2277,135,27.0,405.18761086686743,1209.0,Wilderness_Area4,Soil_Type3,4
2263,126,29.0,375.85768583334834,1189.0,Wilderness_Area4,Soil_Type3,4
2240,171,22.0,321.2864765283469,1149.0,Wilderness_Area4,Soil_Type3,4
2244,202,28.0,301.4796842243271,1129.0,Wilderness_Area4,Soil_Type3,4
2249,163,32.0,248.16325271885037,1074.0,Wilderness_Area4,Soil_Type3,4
2242,149,32.0,227.4818674092509,1057.0,Wilderness_Area4,Soil_Type3,4
2227,137,32.0,205.11947737842937,1040.0,Wilderness_Area4,Soil_Type3,4
2199,116,30.0,172.90459797240788,1008.0,Wilderness_Area4,Soil_Type3,4
2182,107,30.0,141.90489773083945,994.0,Wilderness_Area4,Soil_Type3,4
2164,105,32.0,108.78419002777932,979.0,Wilderness_Area4,Soil_Type3,4
2143,110,32.0,74.24957912338628,966.0,Wilderness_Area4,Soil_Type3,4
2128,117,28.0,45.31004303683677,953.0,Wilderness_Area4,Soil_Type3,4
2108,338,16.0,0.0,920.0,Wilderness_Area4,Soil_Type4,4
2166,266,27.0,104.69479452198185,870.0,Wilderness_Area4,Soil_Type1,3
2340,321,13.0,301.4697331408246,984.0,Wilderness_Area4,Soil_Type5,6
2311,22,23.0,135.76818478568535,1149.0,Wilderness_Area4,Soil_Type5,6
2034,104,16.0,0.0,450.0,Wilderness_Area4,Soil_Type14,4
2027,19,11.0,0.0,420.0,Wilderness_Area4,Soil_Type14,4
2061,46,31.0,126.57013865837392,180.0,Wilderness_Area4,Soil_Type10,3
3226,62,12.0,42.2965719651132,3994.0,Wilderness_Area1,Soil_Type39,7
2933,301,3.0,476.5259699113995,1392.0,Wilderness_Area3,Soil_Type32,2
2863,231,6.0,315.6010139400696,2106.0,Wilderness_Area3,Soil_Type31,5
2865,274,6.0,316.22776601683796,2077.0,Wilderness_Area3,Soil_Type31,5
2964,289,14.0,484.06611118730467,1579.0,Wilderness_Area3,Soil_Type31,2
3011,208,7.0,376.9681684174408,1205.0,Wilderness_Area3,Soil_Type32,2
2802,150,9.0,0.0,589.0,Wilderness_Area3,Soil_Type13,5
2317,251,10.0,366.1543390429779,268.0,Wilderness_Area4,Soil_Type10,3
2164,337,10.0,0.0,1008.0,Wilderness_Area4,Soil_Type14,4
2177,316,22.0,64.62197768561404,1033.0,Wilderness_Area4,Soil_Type10,3
2275,313,17.0,353.696197321939,899.0,Wilderness_Area4,Soil_Type10,3
2123,141,26.0,43.68065933568311,1259.0,Wilderness_Area4,Soil_Type1,4
2108,155,7.0,30.01666203960727,1248.0,Wilderness_Area4,Soil_Type1,4
2117,327,14.0,0.0,1239.0,Wilderness_Area4,Soil_Type17,4
2108,340,12.0,30.066592756745816,1230.0,Wilderness_Area4,Soil_Type17,4
2291,118,23.0,527.0569229219933,1425.0,Wilderness_Area4,Soil_Type2,4
2280,152,31.0,441.16323509558225,1273.0,Wilderness_Area4,Soil_Type3,4
2264,146,30.0,386.00518131237567,1231.0,Wilderness_Area4,Soil_Type3,4
2231,190,26.0,278.9265136196271,1153.0,Wilderness_Area4,Soil_Type3,4
2201,140,32.0,156.5790535161073,1050.0,Wilderness_Area4,Soil_Type3,4
2189,133,30.0,145.43727170158274,1034.0,Wilderness_Area4,Soil_Type3,4
2176,121,29.0,125.03199590504823,1020.0,Wilderness_Area4,Soil_Type3,4
2160,108,32.0,97.12878049270464,1006.0,Wilderness_Area4,Soil_Type3,4
2140,105,32.0,66.64082832618455,993.0,Wilderness_Area4,Soil_Type3,4
2111,95,13.0,0.0,969.0,Wilderness_Area4,Soil_Type3,4
2122,5,22.0,0.0,902.0,Wilderness_Area4,Soil_Type4,4
2278,18,32.0,354.8436275319031,819.0,Wilderness_Area4,Soil_Type10,3
2270,11,32.0,391.0831113714833,812.0,Wilderness_Area4,Soil_Type10,3
2237,22,32.0,296.99831649354513,810.0,Wilderness_Area4,Soil_Type10,3
2233,352,19.0,112.64102272262978,824.0,Wilderness_Area4,Soil_Type10,3
2256,359,19.0,0.0,864.0,Wilderness_Area4,Soil_Type10,3
2340,283,9.0,279.12183719659055,990.0,Wilderness_Area4,Soil_Type5,6
2317,27,23.0,144.4714504668656,1140.0,Wilderness_Area4,Soil_Type5,6
2037,125,19.0,0.0,481.0,Wilderness_Area4,Soil_Type3,4
3094,213,13.0,183.3712082089225,2075.0,Wilderness_Area1,Soil_Type29,1
2953,276,12.0,468.97867755368156,1630.0,Wilderness_Area3,Soil_Type31,2
2290,171,6.0,301.3038333642637,127.0,Wilderness_Area4,Soil_Type10,4
2168,316,15.0,0.0,1034.0,Wilderness_Area4,Soil_Type14,4
2294,330,31.0,306.6349621292393,1188.0,Wilderness_Area4,Soil_Type10,3
2314,321,21.0,371.6732435890429,1068.0,Wilderness_Area4,Soil_Type10,3
2124,145,19.0,31.04834939252005,1237.0,Wilderness_Area4,Soil_Type1,4
2114,336,19.0,0.0,1218.0,Wilderness_Area4,Soil_Type17,4
2129,341,27.0,35.510561809129406,1209.0,Wilderness_Area4,Soil_Type17,4
2157,43,32.0,74.24957912338628,1206.0,Wilderness_Area4,Soil_Type10,3
2305,132,24.0,535.1822119614964,1448.0,Wilderness_Area4,Soil_Type2,4
2295,127,23.0,516.1637337124723,1465.0,Wilderness_Area4,Soil_Type2,4
2276,122,13.0,484.5864216009359,1423.0,Wilderness_Area4,Soil_Type2,4
2272,161,9.0,471.0042462653601,1401.0,Wilderness_Area4,Soil_Type2,4
2273,186,23.0,448.36257649362307,1358.0,Wilderness_Area4,Soil_Type2,4
2275,174,26.0,438.308110807911,1337.0,Wilderness_Area4,Soil_Type3,4
2263,152,27.0,410.1572869034512,1294.0,Wilderness_Area4,Soil_Type3,4
2228,129,23.0,312.13618822558846,1214.0,Wilderness_Area4,Soil_Type3,4
2214,173,22.0,257.50339803583176,1176.0,Wilderness_Area4,Soil_Type3,4
2216,185,27.0,234.38643305447522,1158.0,Wilderness_Area4,Soil_Type3,4
2219,175,28.0,213.7755832643195,1140.0,Wilderness_Area4,Soil_Type3,4
2208,148,30.0,173.90802166662698,1107.0,Wilderness_Area4,Soil_Type3,4
2175,147,32.0,109.77249200050075,1061.0,Wilderness_Area4,Soil_Type3,4
2165,141,31.0,99.64436762808022,1047.0,Wilderness_Area4,Soil_Type3,4
2154,126,32.0,78.54934754662193,1033.0,Wilderness_Area4,Soil_Type3,4
2118,113,22.0,30.805843601498726,1008.0,Wilderness_Area4,Soil_Type3,4
2140,23,32.0,34.9857113690718,932.0,Wilderness_Area4,Soil_Type10,3
2130,16,22.0,0.0,930.0,Wilderness_Area4,Soil_Type10,4
2320,62,22.0,264.8848806557294,866.0,Wilderness_Area4,Soil_Type6,3
2251,12,30.0,242.404620418011,840.0,Wilderness_Area4,Soil_Type10,3
2269,325,25.0,43.965895873961216,902.0,Wilderness_Area4,Soil_Type10,3
2316,330,27.0,183.6736235827017,953.0,Wilderness_Area4,Soil_Type5,6
2350,347,6.0,321.01401838549043,1087.0,Wilderness_Area4,Soil_Type6,6
2039,130,17.0,0.0,514.0,Wilderness_Area4,Soil_Type3,4
2080,334,32.0,99.12618221237011,335.0,Wilderness_Area4,Soil_Type10,6
2822,82,14.0,327.0244639166923,1786.0,Wilderness_Area3,Soil_Type31,5
2990,248,3.0,422.8344829835902,404.0,Wilderness_Area3,Soil_Type31,2
2286,189,6.0,271.0645679538364,150.0,Wilderness_Area4,Soil_Type10,4
2290,252,12.0,271.4479692316743,170.0,Wilderness_Area4,Soil_Type10,3
2167,302,9.0,0.0,1015.0,Wilderness_Area4,Soil_Type14,4
2220,326,30.0,140.9432509913121,1114.0,Wilderness_Area4,Soil_Type10,3
2302,106,16.0,413.75959203382826,1024.0,Wilderness_Area4,Soil_Type6,3
2121,162,23.0,0.0,1224.0,Wilderness_Area4,Soil_Type1,4
2121,334,21.0,0.0,1194.0,Wilderness_Area4,Soil_Type17,4
2128,331,30.0,34.48187929913333,1189.0,Wilderness_Area4,Soil_Type17,4
2192,36,31.0,127.09445306542689,1173.0,Wilderness_Area4,Soil_Type10,3
2297,113,18.0,509.9215625956604,1423.0,Wilderness_Area4,Soil_Type2,4
2287,101,16.0,489.9510179599589,1440.0,Wilderness_Area4,Soil_Type2,4
2270,53,9.0,444.34671147652256,1421.0,Wilderness_Area4,Soil_Type2,3
2206,97,13.0,241.6278129686233,1200.0,Wilderness_Area4,Soil_Type10,4
2203,158,15.0,215.24404753674375,1182.0,Wilderness_Area4,Soil_Type3,4
2200,158,27.0,167.70509831248424,1148.0,Wilderness_Area4,Soil_Type3,4
2180,141,32.0,123.54756169184401,1116.0,Wilderness_Area4,Soil_Type3,4
2167,145,32.0,97.12878049270464,1101.0,Wilderness_Area4,Soil_Type3,4
2157,151,32.0,76.53757247260981,1087.0,Wilderness_Area4,Soil_Type3,4
2137,140,32.0,48.373546489791295,1060.0,Wilderness_Area4,Soil_Type3,4
2123,130,27.0,31.622776601683793,1048.0,Wilderness_Area4,Soil_Type3,4
2140,333,20.0,0.0,960.0,Wilderness_Area4,Soil_Type1,4
2306,224,25.0,190.3943276465977,979.0,Wilderness_Area4,Soil_Type6,3
2317,311,25.0,160.31219541881399,966.0,Wilderness_Area4,Soil_Type5,6
2332,336,11.0,225.79636843846714,994.0,Wilderness_Area4,Soil_Type5,6
2331,305,6.0,247.58230954573472,1008.0,Wilderness_Area4,Soil_Type5,6
2338,305,9.0,296.99831649354513,1040.0,Wilderness_Area4,Soil_Type6,6
2356,332,13.0,337.08307581366347,1110.0,Wilderness_Area4,Soil_Type6,6
2039,350,7.0,0.0,518.0,Wilderness_Area4,Soil_Type14,4
2043,330,20.0,30.265491900843113,488.0,Wilderness_Area4,Soil_Type14,6
2045,46,22.0,140.9432509913121,127.0,Wilderness_Area4,Soil_Type4,6
2862,111,22.0,430.2615483633182,1716.0,Wilderness_Area3,Soil_Type13,5
2845,108,14.0,377.1432088742949,1752.0,Wilderness_Area3,Soil_Type13,5
2836,238,17.0,204.70710783946902,2181.0,Wilderness_Area3,Soil_Type31,5
2186,300,28.0,35.510561809129406,1053.0,Wilderness_Area4,Soil_Type10,3
2255,324,32.0,216.12265036316762,1168.0,Wilderness_Area4,Soil_Type10,3
2320,316,28.0,365.47229717175554,1231.0,Wilderness_Area4,Soil_Type10,3
2297,332,14.0,286.457675756821,981.0,Wilderness_Area4,Soil_Type10,3
2304,331,11.0,254.8803640926464,959.0,Wilderness_Area4,Soil_Type6,3
2130,172,11.0,60.03332407921454,1348.0,Wilderness_Area4,Soil_Type17,4
2128,190,13.0,60.07495318350236,1333.0,Wilderness_Area4,Soil_Type17,4
2132,203,17.0,60.0,1317.0,Wilderness_Area4,Soil_Type1,4
2110,163,7.0,0.0,1195.0,Wilderness_Area4,Soil_Type17,4
2112,236,3.0,31.04834939252005,1187.0,Wilderness_Area4,Soil_Type17,4
2133,321,28.0,33.54101966249684,1165.0,Wilderness_Area4,Soil_Type17,4
2186,331,32.0,147.56693396557372,1140.0,Wilderness_Area4,Soil_Type10,3
2174,11,32.0,129.61867149450345,1154.0,Wilderness_Area4,Soil_Type10,3
2271,13,20.0,392.6130410467793,1400.0,Wilderness_Area4,Soil_Type10,3
2246,23,24.0,331.7664841420845,1298.0,Wilderness_Area4,Soil_Type10,3
2199,82,19.0,203.54115063052976,1207.0,Wilderness_Area4,Soil_Type10,4
2187,138,19.0,147.648230602334,1173.0,Wilderness_Area4,Soil_Type10,4
2178,131,26.0,120.30378215168466,1158.0,Wilderness_Area4,Soil_Type3,4
2165,127,30.0,93.94147114027967,1142.0,Wilderness_Area4,Soil_Type3,4
2151,133,31.0,73.824115301167,1128.0,Wilderness_Area4,Soil_Type3,4
